state,county,pop2018,65plus2018,dens2019,cases,first_case,deaths,first_death,stay_home_date,r_percent,d_percent,g_percent,l_percent,poverty,obesity
Missouri,Perry County,19150,3472,40.37,915.0,2020-03-23,0.0,,2020-04-06,79.0998625744,17.4072377462,0.446633073752,2.64544205222,9.85,0.327
Missouri,Pettis County,42542,7123,62.36,227.0,2020-03-27,0.0,,2020-04-06,70.889443059,23.9512330285,0.620670545858,4.06206705459,15.85,0.324
Missouri,Phelps County,44732,7352,66.59,22.0,2020-04-06,0.0,,2020-04-06,68.6469538894,25.7365262987,1.07032812584,4.03265041354,18.9,0.327
Missouri,Pike County,18504,3212,27.6,127.0,2020-03-30,0.0,,2020-04-06,71.5118644068,24.4881355932,0.677966101695,2.82033898305,12.8,0.331
Missouri,Platte County,102985,14969,245.33,639.0,2020-03-25,0.0,,2020-04-06,53.5473081623,40.5544478034,0.844750326966,4.61825432559,6.9,0.292
Missouri,Polk County,32201,5808,50.67,20.0,2020-04-07,0.0,,2020-04-06,76.1178787658,19.1844773506,0.561674812167,3.49405500036,21.55,0.34
Missouri,Pulaski County,52014,4674,95.07,523.0,2020-03-19,17.0,2020-04-10,2020-04-06,73.4211113591,21.7064643309,0.788514468497,3.54831510823,13.8,0.344
Missouri,Putnam County,4757,1167,9.2,0.0,,0.0,,2020-04-06,82.6643894108,15.0298889838,0.555081127242,1.53714773698,19.0,0.295
Missouri,Ralls County,10212,2222,21.74,33.0,2020-03-25,0.0,,2020-04-06,75.370300038,21.6103304216,0.322825674136,2.27876946449,9.7,0.323
Missouri,Randolph County,24763,4157,51.3,194.0,2020-03-25,0.0,,2020-04-06,73.0332718983,22.1456979338,0.582015714424,3.80250266757,19.1,0.343
Missouri,Ray County,22883,4244,40.23,173.0,2020-03-27,0.0,,2020-04-06,65.5560682972,28.5002307337,0.562990309183,4.68850946008,9.35,0.313
Missouri,Reynolds County,6254,1449,7.74,56.0,2020-03-30,0.0,,2020-04-06,79.2216358839,17.8100263852,0.65963060686,2.04485488127,19.55,0.348
Missouri,Ripley County,13401,2734,21.29,84.0,2020-03-28,0.0,,2020-04-06,81.9137368612,15.0416817688,0.63428778543,2.08408843784,24.5,0.338
Missouri,Saline County,22895,4182,30.3,1087.0,2020-04-03,0.0,,2020-04-06,64.6511627907,30.1460248783,0.746349378042,4.14277988102,17.5,0.338
Missouri,Schuyler County,4599,910,14.97,0.0,,0.0,,2020-04-06,77.8582514227,18.313502328,0.362131401966,3.36264873254,20.3,0.309
Missouri,Scotland County,4966,899,11.38,64.0,2020-04-07,0.0,,2020-04-06,77.4898373984,18.5467479675,0.914634146341,2.5406504065,21.85,0.355
Missouri,Scott County,38458,6940,91.57,801.0,2020-03-21,9.0,2020-04-18,2020-04-06,76.3627928555,20.7260496405,0.458130364185,2.16307121318,18.75,0.323
Missouri,Shannon County,8189,1810,8.16,0.0,,0.0,,2020-04-06,75.9733606557,19.8770491803,0.717213114754,2.71516393443,24.75,0.366
Missouri,Shelby County,6050,1287,12.08,33.0,2020-03-25,0.0,,2020-04-06,77.6137761378,18.6346863469,0.492004920049,2.82902829028,13.35,0.317
Missouri,St. Charles County,399182,60779,712.18,8983.0,2020-03-18,319.0,2020-03-25,2020-04-06,60.5970538261,34.1957666919,0.844556495065,3.96615759374,4.8,0.306
Missouri,St. Clair County,9395,2538,13.92,36.0,2020-04-09,0.0,,2020-04-06,75.6155507559,20.2159827214,0.518358531317,3.15334773218,16.6,0.336
Missouri,St. Francois County,66692,10965,147.58,558.0,2020-03-23,19.0,2020-04-08,2020-04-06,70.6765396132,25.289309703,0.691915513474,2.88095816137,15.45,0.32
Missouri,St. Louis County,996945,180210,1964.66,47099.0,2020-03-07,1234.0,2020-03-25,2020-04-06,39.5399737434,55.7834964935,1.00736256512,3.23936976284,9.4,0.283
Missouri,St. Louis city,302838,41490,4905.05,,,,,2020-04-06,15.9187774228,79.6582498057,1.52665164871,2.67262152383,25.2,0.329
Missouri,Ste. Genevieve County,17888,3485,35.84,167.0,2020-03-31,19.0,2020-04-08,2020-04-06,64.9603972101,30.0271899752,0.650195058518,3.81841825275,10.75,0.286
Missouri,Stoddard County,29206,5847,35.48,329.0,2020-03-26,0.0,,2020-04-06,83.4237083898,14.1060400663,0.338906461817,1.79243862027,18.15,0.329
Missouri,Stone County,31749,9837,68.44,77.0,2020-03-30,0.0,,2020-04-06,79.5078002177,17.450719555,0.356754141976,2.30983190229,15.3,0.309
Missouri,Sullivan County,6221,1259,9.6,0.0,,0.0,,2020-04-06,75.845410628,21.1755233494,0.36231884058,2.33494363929,21.75,0.302
Missouri,Taney County,55852,12108,88.32,205.0,2020-03-23,18.0,2020-04-09,2020-04-06,77.9520492329,18.6631907346,0.551305611351,2.22659087995,14.1,0.313
Missouri,Texas County,25571,5391,21.72,4.0,2020-03-27,0.0,,2020-04-06,81.1614083219,15.8024691358,0.475537265661,2.03017832647,20.6,0.338
Missouri,Vernon County,20528,3977,24.84,62.0,2020-04-09,0.0,,2020-04-06,76.0960820896,19.8927238806,0.78125,2.74020522388,22.1,0.306
Missouri,Warren County,34711,6103,80.99,380.0,2020-03-28,0.0,,2020-04-06,70.4617531397,24.831916783,0.735760497273,3.38703539262,12.15,0.314
Missouri,Washington County,24943,4161,32.83,72.0,2020-04-08,2.0,2020-04-25,2020-04-06,75.9456838021,20.7565470417,0.646621403168,2.12307360707,20.7,0.326
Missouri,Wayne County,13122,3086,17.28,0.0,,0.0,,2020-04-06,80.8644126873,16.4865806901,0.505402579296,1.82990589055,20.5,0.276
Missouri,Webster County,39109,6014,66.0,164.0,2020-03-30,0.0,,2020-04-06,76.8663870581,19.0113840623,0.509286998203,3.07968843619,17.85,0.322
Missouri,Worth County,2040,505,7.65,21.0,2020-04-06,0.0,,2020-04-06,77.2466539197,18.6424474187,0.478011472275,3.05927342256,14.55,0.298
Missouri,Wright County,18378,3630,26.96,216.0,2020-03-27,0.0,,2020-04-06,82.8963640861,14.4199851595,0.272075191689,1.89215928766,25.4,0.347
Montana,Beaverhead County,9404,2070,1.7,23.0,2020-04-04,0.0,,2020-03-28,69.0881976992,23.7537281636,1.46996165317,5.30464422667,14.55,0.246
Montana,Big Horn County,13338,1707,2.67,0.0,,0.0,,2020-03-28,43.9779270633,49.4481765835,1.67946257198,4.41458733205,23.3,0.353
Montana,Blaine County,6807,1049,1.61,0.0,,0.0,,2020-03-28,47.5992438563,44.8771266541,2.75992438563,3.85633270321,28.3,0.335
Montana,Broadwater County,6085,1440,5.1,128.0,2020-03-17,0.0,,2020-03-28,75.0805931657,18.2462927144,1.19277885235,5.31914893617,11.75,0.295
Montana,Carbon County,10714,2762,5.23,66.0,2020-04-01,0.0,,2020-03-28,62.8200808625,30.7277628032,1.14555256065,5.08760107817,10.95,0.254
Montana,Carter County,1238,319,0.37,0.0,,0.0,,2020-03-28,87.0179948586,8.99742930591,0.771208226221,3.08483290488,12.65,0.239
Montana,Cascade County,81643,15160,30.26,338.0,2020-03-22,0.0,,2020-03-28,57.0203107037,35.5304660555,1.29705509536,5.7630516169,13.55,0.268
Montana,Chouteau County,5745,1171,1.45,0.0,,0.0,,2020-03-28,64.9360712902,28.2448663309,1.39480821387,5.03680743898,19.5,0.291
Montana,Custer County,11586,2313,3.06,0.0,,0.0,,2020-03-28,70.503875969,22.7131782946,0.678294573643,5.81395348837,15.75,0.242
Montana,Daniels County,1747,463,1.23,0.0,,0.0,,2020-03-28,76.5756302521,17.5420168067,0.63025210084,5.25210084034,14.9,0.244
Montana,Dawson County,8680,1724,3.66,0.0,,0.0,,2020-03-28,76.626394052,18.2620817844,0.766728624535,4.18215613383,9.7,0.266
Montana,Deer Lodge County,9131,2183,12.39,85.0,2020-03-29,0.0,,2020-03-28,42.1154779233,48.9568170791,1.7224648229,6.64725861232,21.15,0.274
Montana,Fallon County,2920,494,1.8,0.0,,0.0,,2020-03-28,86.4498644986,10.433604336,0.20325203252,2.77777777778,7.6,0.245
Montana,Fergus County,11113,2724,2.56,0.0,,0.0,,2020-03-28,73.055028463,20.6313610488,0.879765395894,5.17509056408,15.85,0.247
Montana,Flathead County,102106,19949,20.07,819.0,2020-03-19,0.0,,2020-03-28,65.0356756757,28.6118918919,1.40540540541,4.71783783784,11.65,0.21
Montana,Gallatin County,111876,14146,42.95,3422.0,2020-03-13,0.0,,2020-03-28,44.6355211617,45.6272093245,1.96426865386,7.45581350912,13.8,0.175
Montana,Garfield County,1268,295,0.27,0.0,,0.0,,2020-03-28,91.2011173184,4.74860335196,0.139664804469,3.77094972067,11.0,0.243
Montana,Glacier County,13747,1653,4.59,43.0,2020-04-03,0.0,,2020-03-28,32.0176317371,61.6309356842,1.86335403727,4.0472851132,24.7,0.315
Montana,Golden Valley County,826,224,0.7,0.0,,0.0,,2020-03-28,77.4946921444,15.0743099788,0.636942675159,6.15711252654,11.8,0.286
Montana,Granite County,3378,1032,1.96,0.0,,0.0,,2020-03-28,67.1388101983,26.5722379603,1.4164305949,4.70254957507,13.5,0.209
Montana,Hill County,16347,2486,5.64,33.0,2020-03-25,0.0,,2020-03-28,54.114321608,36.9032663317,1.85301507538,6.79962311558,17.1,0.327
Montana,Jefferson County,12097,2594,7.3,65.0,2020-03-24,0.0,,2020-03-28,62.494282665,30.1112974539,1.14346699192,5.88504345175,11.3,0.201
Montana,Judith Basin County,1952,529,1.04,0.0,,0.0,,2020-03-28,72.7348993289,19.4630872483,1.0067114094,6.54362416107,10.1,0.255
Montana,Lake County,30250,6682,20.3,136.0,2020-03-27,0.0,,2020-03-28,57.6010510859,36.3474766211,1.67710023959,4.05750057964,21.45,0.273
Montana,Lewis and Clark County,68700,12903,19.86,483.0,2020-03-13,0.0,,2020-03-28,49.3047337278,42.399408284,1.59171597633,6.39940828402,10.05,0.238
Montana,Liberty County,2430,500,1.7,27.0,2020-03-31,0.0,,2020-03-28,73.0042016807,21.5336134454,0.210084033613,4.93697478992,21.15,0.271
Montana,Lincoln County,19794,5670,5.48,198.0,2020-03-26,0.0,,2020-03-28,72.4762726488,22.0017256255,1.02459016393,4.26013805004,17.65,0.262
Montana,Madison County,8768,2474,2.44,255.0,2020-03-19,0.0,,2020-03-28,69.4915254237,24.8940677966,1.22881355932,4.1313559322,12.35,0.227
Montana,McCone County,1675,438,0.63,0.0,,0.0,,2020-03-28,81.25,14.5833333333,0.662878787879,3.50378787879,9.2,0.25
Montana,Meagher County,1866,573,0.78,32.0,2020-03-26,0.0,,2020-03-28,74.8971193416,19.6502057613,1.02880658436,4.21810699588,17.95,0.256
Montana,Mineral County,4316,1247,3.54,0.0,,0.0,,2020-03-28,66.5994962217,25.9445843829,1.76322418136,5.13853904282,18.0,0.297
Montana,Missoula County,118791,18506,45.81,718.0,2020-03-14,0.0,,2020-03-28,37.781414866,53.5232357704,2.79456061846,5.6187209444,17.75,0.205
Montana,Musselshell County,4651,1235,2.49,27.0,2020-03-31,0.0,,2020-03-28,81.403071814,13.7401411374,0.747198007472,3.90203403902,17.8,0.24
Montana,Park County,16736,3799,5.97,185.0,2020-03-27,0.0,,2020-03-28,53.6209553159,38.7519260401,2.05811138015,5.23882896764,13.3,0.227
Montana,Petroleum County,513,128,0.31,0.0,,0.0,,2020-03-28,86.25,9.375,0.3125,3.75,15.65,0.244
Montana,Phillips County,4074,910,0.79,0.0,,0.0,,2020-03-28,79.8045602606,14.657980456,0.88413215449,4.56026058632,14.65,0.266
Montana,Pondera County,5972,1219,3.68,0.0,,0.0,,2020-03-28,66.0991857883,27.2760917839,1.25832716506,4.99629903775,22.55,0.29
Montana,Powder River County,1716,466,0.52,0.0,,0.0,,2020-03-28,84.0496657116,12.1298949379,0.0955109837631,3.72492836676,12.05,0.251
Montana,Powell County,6968,1436,3.0,0.0,,0.0,,2020-03-28,72.6061915047,19.7624190065,1.43988480922,5.83153347732,15.05,0.252
Montana,Prairie County,1087,346,0.63,0.0,,0.0,,2020-03-28,80.6686046512,14.5348837209,0.145348837209,4.36046511628,15.9,0.269
Montana,Ravalli County,43172,11138,18.06,79.0,2020-03-21,0.0,,2020-03-28,66.3276376458,27.8727059036,1.15269867101,4.38025494982,14.8,0.209
Montana,Richland County,10913,1632,5.24,38.0,2020-04-08,0.0,,2020-03-28,80.6351183064,13.8854296389,0.456621004566,4.89829804898,14.85,0.309
Montana,Roosevelt County,11059,1266,4.7,58.0,2020-03-19,0.0,,2020-03-28,49.1719017704,42.9468874929,2.56996002284,4.85436893204,23.2,0.358
Montana,Rosebud County,9063,1431,1.81,0.0,,0.0,,2020-03-28,65.5693950178,28.7366548043,0.919335705813,4.32977461447,20.8,0.327
Montana,Sanders County,11844,3701,4.29,0.0,,0.0,,2020-03-28,72.5356900068,20.5812372536,1.59755268525,5.06458191706,21.9,0.266
Montana,Sheridan County,3424,774,2.04,0.0,,0.0,,2020-03-28,67.706622879,26.0536398467,1.09469074986,5.03557744937,14.35,0.275
Montana,Silver Bow County,34993,6667,48.74,355.0,2020-03-13,0.0,,2020-03-28,38.5592697669,52.7013691871,1.78241026274,6.38953990379,16.8,0.274
Montana,Stillwater County,9534,2160,5.31,0.0,,0.0,,2020-03-28,75.2019888129,18.7279883986,0.70437124508,5.13776672882,9.2,0.252
Montana,Sweet Grass County,3710,986,2.0,0.0,,0.0,,2020-03-28,75.9615384615,19.1346153846,1.10576923077,3.65384615385,13.3,0.218
Montana,Teton County,6162,1398,2.71,0.0,,0.0,,2020-03-28,68.2091917591,25.4516640254,0.855784469097,5.1030110935,12.9,0.242
Montana,Toole County,4853,896,2.53,436.0,2020-03-26,0.0,,2020-03-28,73.8636363636,19.7134387352,1.38339920949,4.74308300395,15.4,0.287
Montana,Treasure County,679,194,0.69,0.0,,0.0,,2020-03-28,79.185520362,13.3484162896,1.35746606335,5.88235294118,8.1,0.248
Montana,Valley County,7437,1738,1.51,0.0,,0.0,,2020-03-28,69.6179659267,22.8704181724,1.10996386164,6.04026845638,11.6,0.274
Montana,Wheatland County,2236,534,1.57,0.0,,0.0,,2020-03-28,74.4136460554,19.0831556503,1.49253731343,4.3710021322,14.8,0.245
Montana,Wibaux County,1034,251,1.16,0.0,,0.0,,2020-03-28,86.1423220974,10.2996254682,0.0,3.37078651685,15.55,0.283
Montana,Yellowstone County,160137,27117,60.81,1398.0,2020-03-13,0.0,,2020-03-28,59.5889250112,32.5362463985,1.26650540037,6.25702972128,11.25,0.271
Nebraska,Adams County,31511,5736,55.94,1543.0,2020-03-18,7.0,2020-04-20,,69.8830853325,24.840570908,0.835104767689,4.4412389918,13.4,0.289
Nebraska,Antelope County,6336,1493,7.39,29.0,2020-03-31,0.0,,,84.3788819876,11.8322981366,0.590062111801,3.19875776398,11.9,0.281
Nebraska,Arthur County,465,102,0.65,1.0,2020-04-25,0.0,,,90.1140684411,6.08365019011,0.0,3.80228136882,6.3,0.293
Nebraska,Banner County,730,174,0.98,0.0,,0.0,,,91.0256410256,4.61538461538,0.769230769231,3.58974358974,16.8,0.331
Nebraska,Blaine County,476,121,0.67,0.0,,0.0,,,87.2204472843,9.58466453674,0.0,3.19488817891,10.0,0.313
Nebraska,Boone County,5239,1196,7.63,0.0,,0.0,,,80.1883501918,14.4401813743,0.592954307639,4.77851412626,7.0,0.279
Nebraska,Box Butte County,10772,2042,10.02,15.0,2020-04-12,0.0,,,74.5641671918,20.0168031926,0.735139676539,4.68388993909,13.2,0.322
Nebraska,Boyd County,1955,598,3.62,0.0,,0.0,,,85.6392294221,11.2084063047,1.13835376532,2.01401050788,8.7,0.309
Nebraska,Brown County,2973,776,2.43,0.0,,0.0,,,87.3970867638,9.68967701077,0.443318556048,2.46991766941,19.45,0.317
Nebraska,Buffalo County,49615,7197,51.24,1076.0,2020-03-20,7.0,2020-04-20,,70.4400058602,22.9037456659,1.06949260146,5.58675587244,14.5,0.301
Nebraska,Burt County,6488,1566,13.2,19.0,2020-04-09,0.0,,,66.9883621913,26.3411864888,1.10701107011,5.56344024979,9.4,0.314
Nebraska,Butler County,8058,1687,13.78,10.0,2020-04-18,0.0,,,78.3852835973,17.6290240164,0.689831374553,3.29586101175,9.25,0.278
Nebraska,Cass County,26159,4577,46.93,106.0,2020-03-12,0.0,,,66.5239114918,27.4486477913,1.03894043937,4.98850027758,4.9,0.318
Nebraska,Cedar County,8446,1808,11.41,6.0,2020-04-11,0.0,,,81.0321100917,13.119266055,0.711009174312,5.1376146789,10.3,0.281
Nebraska,Chase County,3977,814,4.45,0.0,,0.0,,,87.5742841707,9.23824959481,0.32414910859,2.86331712588,12.75,0.267
Nebraska,Cherry County,5761,1256,0.97,23.0,2020-04-04,0.0,,,85.107073329,10.2855288774,0.486696950032,4.12070084361,8.15,0.27
Nebraska,Cheyenne County,9310,1808,7.78,63.0,2020-04-07,0.0,,,79.0107244474,15.3644123441,1.00678485445,4.61807835413,10.2,0.284
Nebraska,Clay County,6214,1262,10.86,51.0,2020-04-11,0.0,,,79.8183652876,15.8089471914,0.50454086781,3.86814665321,9.75,0.347
Nebraska,Colfax County,10881,1465,26.43,113.0,2020-04-03,0.0,,,68.4426229508,27.0176544767,0.819672131148,3.72005044136,11.0,0.339
Nebraska,Cuming County,8940,1965,15.67,52.0,2020-04-01,0.0,,,77.6078234704,17.853560682,0.626880641926,3.91173520562,12.1,0.298
Nebraska,Custer County,10840,2431,4.21,304.0,2020-04-05,14.0,2020-04-20,,84.0954636546,11.5685917289,0.674075423574,3.66186919293,10.0,0.317
Nebraska,Dakota County,20083,2735,75.99,1412.0,2020-04-13,1.0,2020-04-26,,55.4897368784,40.0055104009,0.812784130045,3.69196859071,15.0,0.337
Nebraska,Dawes County,8716,1616,6.24,2.0,2020-04-25,0.0,,,71.5204024595,21.9396310788,1.34153158189,5.19843487982,25.05,0.298
Nebraska,Dawson County,23709,3947,23.4,2033.0,2020-03-22,0.0,,,69.9387226019,24.9351873674,0.683478670752,4.44261135989,14.6,0.322
Nebraska,Deuel County,1825,429,4.15,0.0,,0.0,,,82.8045035824,12.2824974411,0.102354145343,4.81064483112,14.05,0.275
Nebraska,Dixon County,5709,1146,11.99,9.0,2020-04-20,0.0,,,74.3804664723,20.2623906706,0.619533527697,4.73760932945,10.25,0.325
Nebraska,Dodge County,36791,7077,69.54,400.0,2020-03-26,0.0,,,65.0845644762,29.7546627448,1.03616551909,4.12460725984,12.6,0.298
Nebraska,Douglas County,566880,73752,1736.71,7420.0,2020-02-17,100.0,2020-04-20,,46.5314693597,47.9235278844,1.18434298573,4.36065977015,13.0,0.284
Nebraska,Dundy County,1770,447,1.92,0.0,,0.0,,,86.7228661749,9.37829293994,0.632244467861,3.26659641728,10.05,0.301
Nebraska,Fillmore County,5527,1250,9.61,5.0,2020-04-22,6.0,2020-04-21,,72.9419937478,21.1879124696,0.694685654741,5.17540812782,11.0,0.292
Nebraska,Franklin County,3023,853,5.25,46.0,2020-04-11,0.0,,,81.2198067633,15.0966183575,0.42270531401,3.26086956522,16.05,0.317
Nebraska,Frontier County,2608,623,2.68,0.0,,0.0,,,84.427480916,12.2900763359,0.610687022901,2.67175572519,11.2,0.319
Nebraska,Furnas County,4715,1181,6.56,15.0,2020-04-19,0.0,,,82.7213822894,13.13174946,0.475161987041,3.6717062635,14.3,0.322
Nebraska,Gage County,21493,4473,25.24,552.0,2020-03-24,20.0,2020-04-20,,64.2683174345,29.7341181246,1.03511264461,4.96245179622,12.45,0.34
Nebraska,Garden County,1897,530,1.11,0.0,,0.0,,,81.7497648166,14.3932267168,0.188146754468,3.66886171214,13.9,0.263
Nebraska,Garfield County,1987,571,3.49,0.0,,0.0,,,84.6074380165,12.5,0.51652892562,2.37603305785,11.55,0.276
Nebraska,Gosper County,1996,477,4.36,83.0,2020-03-28,0.0,,,79.2,16.5,0.6,3.7,11.1,0.295
Nebraska,Grant County,660,149,0.85,0.0,,0.0,,,93.1472081218,5.07614213198,0.253807106599,1.52284263959,18.0,0.284
Nebraska,Greeley County,2356,604,4.13,4.0,2020-04-23,0.0,,,78.1974248927,18.025751073,0.515021459227,3.26180257511,13.15,0.332
Nebraska,Hall County,61607,9150,112.75,7629.0,2020-03-27,115.0,2020-04-20,,66.283812292,28.7937743191,0.862594346257,4.05981904271,11.25,0.312
Nebraska,Hamilton County,9280,1847,17.12,394.0,2020-04-01,22.0,2020-04-20,,76.7645858833,17.8090575275,0.877192982456,4.54916360669,8.05,0.299
Nebraska,Harlan County,3401,891,6.14,0.0,,0.0,,,82.3008849558,13.8432364096,0.442477876106,3.41340075853,11.15,0.293
Nebraska,Hayes County,916,252,1.28,0.0,,0.0,,,92.3529411765,5.88235294118,0.196078431373,1.56862745098,8.75,0.277
Nebraska,Hitchcock County,2806,711,3.95,0.0,,0.0,,,84.4444444444,10.9722222222,0.416666666667,4.16666666667,12.95,0.338
Nebraska,Holt County,10178,2197,4.22,0.0,,0.0,,,85.8606145812,10.4840329383,0.542277565776,3.11307491464,9.05,0.303
Nebraska,Hooker County,682,208,0.95,0.0,,0.0,,,85.7487922705,9.66183574879,0.724637681159,3.86473429952,8.45,0.316
Nebraska,Howard County,6468,1364,11.36,62.0,2020-04-16,0.0,,,77.2143340095,18.3908045977,0.743745774172,3.65111561866,11.3,0.315
Nebraska,Jefferson County,7097,1698,12.45,1.0,2020-04-26,0.0,,,69.5918367347,24.2274052478,0.874635568513,5.30612244898,12.3,0.322
Nebraska,Johnson County,5134,963,13.65,34.0,2020-04-05,0.0,,,65.7240370551,27.3037542662,1.07264748903,5.89956118966,13.2,0.3
Nebraska,Kearney County,6544,1281,12.68,79.0,2020-03-27,0.0,,,77.6989512647,16.9648365207,0.801974090068,4.53423812461,9.2,0.294
Nebraska,Keith County,8021,2142,7.56,0.0,,0.0,,,81.1913814956,14.1951837769,0.608365019011,4.00506970849,9.45,0.284
Nebraska,Keya Paha County,810,251,1.05,0.0,,0.0,,,89.1050583658,7.58754863813,0.0,3.30739299611,21.2,0.271
Nebraska,Kimball County,3618,883,3.8,223.0,2020-03-31,0.0,,,80.5012224939,13.8753056235,1.10024449878,4.52322738386,10.7,0.314
Nebraska,Knox County,8419,2078,7.6,86.0,2020-03-11,0.0,,,78.3304604777,17.6065008619,0.714109825166,3.34892883526,14.35,0.279
Nebraska,Lancaster County,317272,44139,378.81,1619.0,2020-03-20,7.0,2020-04-20,,46.5751947181,46.634515381,1.46298621758,5.32730368327,13.5,0.267
Nebraska,Lincoln County,35185,6805,13.72,478.0,2020-03-18,7.0,2020-04-20,,76.5088681894,18.3616179661,0.676279188465,4.45323465612,9.8,0.324
Nebraska,Logan County,749,169,1.31,1.0,2020-04-06,0.0,,,88.6917960089,7.09534368071,0.221729490022,3.9911308204,5.25,0.288
Nebraska,Loup County,618,165,1.1,1.0,2020-04-20,0.0,,,84.554973822,12.5654450262,0.261780104712,2.61780104712,15.0,0.3
Nebraska,Madison County,35392,5643,61.81,373.0,2020-03-23,23.0,2020-04-20,,75.3654342218,19.0813986816,0.867010604758,4.68615649183,11.95,0.294
Nebraska,McPherson County,492,119,0.57,0.0,,0.0,,,89.8601398601,4.8951048951,0.34965034965,4.8951048951,8.0,0.282
Nebraska,Merrick County,7733,1590,15.92,112.0,2020-04-03,0.0,,,78.6080388454,16.212570812,0.728351766927,4.45103857567,9.0,0.331
